	1.59375	-9.047	723.264	1275.294	0	1.024199	323.3187304	388.6906431
	1.615	-8.754	718.654	1297.759	0	1.023556	321.2579347	395.537641
	1.63625	-8.476	714.176	1320.083	0	1.022918	319.2561466	402.3416641
	1.6575	-8.213	709.824	1342.27	0	1.022284	317.310684	409.1039317
	1.67875	-7.963	705.591	1364.322	0	1.021654	315.4184175	415.8250533
	1.7	-7.726	701.472	1386.245	0	1.021028	313.5771122	422.5068577
	1.72125	-7.502	697.46	1408.041	0	1.020406	311.7836388	429.1499543
	1.7425	-7.289	693.55	1429.714	0	1.019788	310.0357622	435.7555623
	1.76375	-7.087	689.737	1451.266	0	1.019174	308.3312472	442.3242914
	1.785	-6.897	686.014	1472.701	0	1.018563	306.6669647	448.8573606
	1.80625	-6.718	682.378	1494.022	0	1.017956	305.0415735	455.3556842
	1.8275	-6.554	678.821	1515.231	0	1.017352	303.4514975	461.819872
	1.84875	-6.453	675.329	1536.329	0	1.016752	301.8904783	468.2502286
	1.87	-6.387	671.871	1557.32	0	1.016155	300.344658	474.6479732
	1.89125	-6.322	668.443	1578.203	0	1.015561	298.8122485	481.012801
	1.9125	-6.258	665.046	1598.98	0	1.014971	297.2936969	487.3453215
	1.93375	-6.195	661.678	1619.652	0	1.014384	295.7881091	493.6458397
	1.955	-6.132	658.34	1640.219	0	1.0138	294.2959321	499.9143554
	1.97625	-6.071	655.03	1660.683	0	1.013219	292.8162718	506.1514782
	1.9975	-6.01	651.749	1681.044	0	1.012642	291.3495753	512.3572082
	2.01875	-5.95	648.497	1701.303	0	1.012067	289.8958426	518.53185
	2.04	-5.891	645.271	1721.461	0	1.011496	288.4537327	524.6757086
	2.06125	-5.833	642.074	1741.519	0	1.010928	287.0245865	530.7890887
	2.0825	-5.775	638.903	1761.478	0	1.010363	285.607063	536.872295
	2.10375	-5.718	635.759	1781.338	0	1.009801	284.2016093	542.9253276
	2.125	-5.662	632.641	1801.101	0	1.009241	282.8077783	548.9487961
	2.14625	-5.607	629.549	1820.768	0	1.008685	281.42557	554.9430052
	2.1675	-5.552	626.483	1840.338	0	1.008132	280.0549844	560.9076501
	2.18875	-5.499	623.441	1859.813	0	1.007582	278.6951274	566.8433404
	2.21	-5.445	620.425	1879.194	0	1.007035	277.3468932	572.750381
	2.23125	-5.393	617.434	1898.481	0	1.00649	276.0098346	578.6287717
